timestamp,price,atr
0,68025.36000000,
1,67975.99200000,
2,68024.08560000,
3,67994.09088000,
4,68023.00982400,
5,67996.61003520,
6,68025.15799296,
7,68010.55640141,
8,67997.80471972,
9,67971.23105606,
10,67997.25778879,
11,68008.63644224,
12,68003.68471155,
13,68070.61505769,
14,68122.18498846,
15,68149.98300231,
16,68130.83939954,
17,68114.88012009,
18,68141.03997598,
19,68125.87200480,
20,68175.86159904,
21,68121.12768019,
22,68123.79446396,
23,68120.84910721,
24,68147.44217856,
25,68207.87156429,
26,68226.30168714,
27,68221.21166257,
28,68203.95366749,
29,68229.42526650,
30,68215.90694670,
31,68216.22261066,
32,68224.16347787,
33,68221.99930443,
34,68202.53613911,
35,68211.78077218,
36,68231.38784556,
37,68203.23843089,
38,68209.19231382,
39,68195.89353724,
40,68182.49729255,
41,68124.07254149,
42,68138.10949170,
43,68085.63410166,
44,68119.96117967,
45,68108.57176407,
46,68070.79364719,
47,68066.85327056,
48,68047.25334589,
49,68072.56933082,
50,68029.62213384,
51,68043.70757323,
52,67986.18248535,
53,68004.69550293,
54,67998.95289941,
55,67989.02542012,
56,67980.96691598,
57,67974.34661680,
58,67982.69067664,
59,67983.73386467,
60,68014.07722707,
61,68037.43255459,
62,67992.51348908,
63,67961.41730218,
64,67952.01253956,
65,67994.27349209,
66,67991.38930158,
67,67979.40213968,
68,67965.87557206,
69,67969.84088559,
70,67969.75582288,
71,68007.63283542,
72,67984.43343292,
73,67979.26931342,
74,68025.93813732,
75,67983.91637254,
76,67971.32072549,
77,68000.50385490,
78,68032.22722902,
79,68040.85855420,
80,68090.87628916,
81,68102.60474217,
82,68071.96305157,
83,68081.46338969,
84,68082.55132206,
85,68138.30173559,
86,68124.43965288,
87,68155.71206942,
88,68158.68558612,
89,68166.21488278,
90,68163.20902344,
91,68141.93419531,
92,68120.74916094,
93,68137.05816781,
94,68113.40836644,
95,68140.63832671,
96,68120.56433466,
97,68098.69513307,
98,68100.12897339,
99,68117.24220532,
100,68132.75555894,
101,68142.79288821,
102,68159.34942236,
103,68142.26211553,
104,68126.57557689,
105,68117.43688462,
106,68067.61662308,
107,68083.82067538,
108,68046.52386492,
109,68057.00722702,
110,68056.45855460,
111,68019.46428908,
112,68016.49514218,
113,67989.78897156,
114,67943.41020569,
115,67951.74995886,
116,67904.35000823,
117,67876.56999835,
118,67864.17400033,
119,67825.12119993,
120,67847.04376001,
121,67849.52324800,
122,67830.25935040,
123,67802.34812992,
124,67785.93437402,
125,67756.97312520,
126,67731.36137496,
127,67730.08772501,
128,67695.69845500,
129,67767.61630900,
130,67784.36073820,
131,67813.48385236,
132,67801.26322953,
133,67805.99935409,
134,67845.25212918,
135,67836.95757416,
136,67836.37248517,
137,67845.12950297,
138,67855.96609941,
139,67847.63078012,
140,67863.38584398,
141,67870.37483120,
142,67849.70503376,
143,67887.89499325,
144,67905.15700135,
145,67907.42859973,
146,67951.15828005,
147,67968.17634399,
148,67970.70073120,
149,67926.99585376,
150,67942.75682925,
151,67904.90063415,
152,67946.97187317,
153,67931.42962537,
154,67933.83007493,
155,67932.40198501,
156,67938.01560300,
157,67963.82087940,
158,67960.66382412,
159,67965.47123518,
160,67960.22575296,
161,67954.50684941,
162,67995.08263012,
163,67948.12347398,
164,67955.47530520,
165,67964.99693896,
166,67947.46861221,
167,67937.95427756,
168,67926.26114449,
169,67942.33977110,
170,67971.27204578,
171,67963.40959084,
172,67994.34608183,
173,67960.53478363,
174,67958.18904327,
175,67912.47019135,
176,67923.55796173,
177,67886.66040765,
178,67892.02391847,
179,67866.15921631,
180,67822.02415674,
181,67841.31516865,
182,67810.79296627,
183,67782.50540675,
184,67797.64291865,
185,67735.88741627,
186,67789.65051675,
187,67792.46989665,
188,67783.48202067,
189,67809.98759587,
190,67792.50648083,
191,67762.40270383,
192,67725.34345923,
193,67720.26330815,
194,67755.77933837,
195,67748.25613233,
196,67758.91677353,
197,67767.08064529,
198,67776.37987094,
199,67751.70802581,
200,67743.64639484,
201,67745.09072103,
202,67716.36185579,
203,67687.09162884,
204,67726.18567423,
205,67725.01486515,
206,67734.36902697,
207,67768.45019461,
208,67740.86196108,
209,67747.21960778,
210,67764.23607844,
211,67796.76078431,
212,67783.21184314,
213,67801.47363137,
214,67802.46527373,
215,67811.97494525,
216,67831.57701095,
217,67817.09659781,
218,67818.99668044,
219,67784.59666391,
220,67777.48466722,
221,67786.92306656,
222,67734.88738669,
223,67740.44652266,
224,67729.09869547,
225,67710.21226091,
226,67726.12154782,
227,67685.99169044,
228,67685.40166191,
229,67684.79966762,
230,67659.81606648,
231,67653.25678670,
232,67645.01664266,
233,67650.34867147,
234,67657.53826571,
235,67670.05634686,
236,67660.24473063,
237,67675.13105387,
238,67686.87778923,
239,67668.73644215,
240,67665.77671157,
241,67643.29265769,
242,67636.32946846,
243,67635.13010631,
244,67590.26197874,
245,67591.32760425,
246,67572.53847915,
247,67582.95630417,
248,67573.55273917,
249,67585.72945217,
250,67565.84610957,
251,67530.47477809,
252,67558.26104438,
253,67530.85179112,
254,67586.43364178,
255,67566.82127164,
256,67580.85974567,
257,67552.12005087,
258,67533.00398983,
259,67537.43920203,
260,67512.33615959,
261,67544.65676808,
262,67554.62064638,
263,67558.92787072,
264,67565.81842586,
265,67575.97231483,
266,67550.43353703,
267,67647.25729259,
268,67595.46854148,
269,67607.77029170,
270,67588.67794166,
271,67594.48841167,
272,67644.41031767,
273,67663.39393647,
274,67666.20921271,
275,67697.26615746,
276,67718.69076851,
277,67679.60584630,
278,67725.69083074,
279,67706.47783385,
280,67701.98043323,
281,67690.68791335,
282,67671.35841733,
283,67644.81631653,
284,67667.36873669,
285,67646.87425266,
286,67669.33314947,
287,67672.24537011,
288,67656.21892598,
289,67653.01621480,
290,67629.81275704,
291,67619.38144859,
292,67645.31171028,
293,67570.89765794,
294,67600.51646841,
295,67594.13670632,
296,67574.55665874,
297,67566.56866825,
298,67570.75826635,
299,67563.99234673,
300,67552.57753065,
301,67512.10449387,
302,67501.98310123,
303,67509.85137975,
304,67507.82172405,
305,67462.77165519,
306,67458.97766896,
307,67455.11646621,
308,67458.44470676,
309,67446.09105865,
310,67475.16578827,
311,67445.38684235,
312,67468.62263153,
313,67439.86747369,
314,67466.23450526,
315,67453.22109895,
316,67470.94378021,
317,67472.59524396,
318,67519.34095121,
319,67551.90780976,
320,67543.85843805,
321,67564.86031239,
322,67560.59993752,
323,67588.93201250,
324,67613.01359750,
325,67660.74528050,
326,67622.44694390,
327,67657.69461122,
328,67663.61707776,
329,67658.40058445,
330,67719.67188311,
331,67688.64962338,
332,67744.71407532,
333,67762.44518494,
334,67796.35096301,
335,67776.21380740,
336,67818.74923852,
337,67845.34215230,
338,67824.11156954,
339,67787.01768609,
340,67816.76846278,
341,67805.98230744,
342,67830.00353851,
343,67823.47129230,
344,67794.50174154,
345,67830.01965169,
346,67814.66006966,
347,67825.81998607,
348,67826.79200279,
349,67847.95759944,
350,67857.63248011,
351,67855.49350398,
352,67812.74529920,
353,67812.95494016,
354,67804.82501197,
355,67802.39499761,
356,67796.59300048,
357,67804.34139990,
358,67783.35172002,
359,67775.44165600,
360,67778.73966880,
361,67809.29206624,
362,67786.21358675,
363,67809.92128265,
364,67812.29574347,
365,67780.05685131,
366,67755.79662974,
367,67760.03667405,
368,67732.30866519,
369,67700.03026696,
370,67721.48594661,
371,67698.47481068,
372,67706.92903786,
373,67707.14619243,
374,67695.76276151,
375,67701.07544770,
376,67720.29291046,
377,67715.20141791,
378,67710.39971642,
379,67726.03605672,
380,67741.22078866,
381,67750.43584227,
382,67751.06483155,
383,67744.85503369,
384,67748.00499326,
385,67749.00700135,
386,67766.59059973,
387,67798.77388005,
388,67753.99722399,
389,67759.61655520,
390,67800.64868896,
391,67804.56226221,
392,67828.99154756,
393,67831.53369049,
394,67833.38926190,
395,67816.90214762,
396,67792.64757048,
397,67766.21448590,
398,67789.42910282,
399,67762.56217944,
400,67793.44756411,
401,67829.29448718,
402,67847.42110256,
403,67850.68377949,
404,67837.99524410,
405,67829.39695118,
406,67846.27260976,
407,67848.66947805,
408,67845.59810439,
409,67823.56837912,
410,67820.83432418,
411,67810.88113516,
412,67824.09177297,
413,67802.23764541,
414,67791.34447092,
415,67786.86310582,
416,67769.67537884,
417,67762.22892423,
418,67751.74221515,
419,67765.80355697,
420,67744.72728861,
421,67744.80254228,
422,67747.61949154,
423,67750.81210169,
424,67719.65757966,
425,67691.12448407,
426,67754.68310319,
427,67717.41937936,
428,67681.72012413,
429,67693.49197517,
430,67684.11760497,
431,67667.57247901,
432,67693.77750420,
433,67700.78849916,
434,67668.16230017,
435,67693.38353997,
436,67689.57529201,
437,67660.79294160,
438,67640.52141168,
439,67650.63571766,
440,67617.67685647,
441,67654.89262871,
442,67615.24147426,
443,67610.27170515,
444,67592.71365897,
445,67603.44926821,
446,67597.43814636,
447,67583.83237073,
448,67588.89352585,
449,67635.17329483,
450,67646.37734103,
451,67672.49253179,
452,67690.06949364,
453,67661.10210127,
454,67632.13157975,
455,67648.97768405,
456,67637.11246319,
457,67661.07350736,
458,67650.07729853,
459,67685.12054029,
460,67668.90789194,
461,67709.53042161,
462,67717.67791568,
463,67680.85241686,
464,67688.25351663,
465,67714.86529667,
466,67720.58294067,
467,67706.45541187,
468,67717.08091763,
469,67722.07181647,
470,67683.99363671,
471,67676.90927266,
472,67686.75014547,
473,67702.36197091,
474,67697.67960582,
475,67654.28807884,
476,67637.59838423,
477,67619.04832315,
478,67662.85033537,
479,67657.73793293,
480,67655.41241341,
481,67616.91351732,
482,67623.06529654,
483,67598.93894069,
484,67559.14821186,
485,67525.13035763,
486,67517.86992847,
487,67496.10201431,
488,67506.64759714,
489,67481.76248057,
490,67461.19150389,
491,67459.22169922,
492,67423.25566016,
493,67375.27286797,
494,67374.17742641,
495,67322.25651472,
496,67357.90069706,
497,67356.54386059,
498,67355.84322788,
499,67392.35535442,
