timestamp,price,atr
0,68025.36000000,
1,67901.94000000,
2,68244.33000000,
3,67508.61000000,
4,69037.35000000,
5,66966.22950000,
6,68975.21638500,
7,66905.95989345,
8,68913.13869025,
9,66845.74452955,
10,68851.11686543,
11,66785.58335947,
12,68789.15086025,
13,70852.82538606,
14,72978.41014764,
15,75167.76245207,
16,77422.79532563,
17,79745.47918540,
18,82137.84356097,
19,84601.97886779,
20,87140.03823383,
21,89754.23938084,
22,92446.86656227,
23,95220.27255914,
24,98076.88073591,
25,101019.18715799,
26,104049.76277273,
27,107171.25565591,
28,110386.39332559,
29,113697.98512535,
30,117108.92467911,
31,120622.19241949,
32,124240.85819207,
33,127968.08393784,
34,131807.12645597,
35,135761.34024965,
36,139834.18045714,
37,144029.20587085,
38,148350.08204698,
39,152800.58450839,
40,157384.60204364,
41,162106.14010495,
42,166969.32430810,
43,171978.40403734,
44,177137.75615846,
45,182451.88884321,
46,187925.44550851,
47,193563.20887377,
48,199370.10513998,
49,205351.20829418,
50,211511.74454300,
51,217857.09687929,
52,224392.80978567,
53,231124.59407924,
54,238058.33190162,
55,245200.08185867,
56,252556.08431443,
57,260132.76684386,
58,267936.74984918,
59,275974.85234465,
60,284254.09791499,
61,292781.72085244,
62,301565.17247802,
63,310612.12765236,
64,319930.49148193,
65,329528.40622638,
66,339414.25841318,
67,349596.68616557,
68,360084.58675054,
69,370887.12435305,
70,382013.73808365,
71,393474.15022616,
72,405278.37473294,
73,417436.72597493,
74,429959.82775418,
75,442858.62258680,
76,456144.38126441,
77,469828.71270234,
78,483923.57408341,
79,498441.28130591,
80,513394.51974509,
81,528796.35533744,
82,544660.24599756,
83,561000.05337749,
84,577830.05497882,
85,595164.95662818,
86,613019.90532703,
87,631410.50248684,
88,650352.81756144,
89,669863.40208828,
90,689959.30415093,
91,710658.08327546,
92,731977.82577372,
93,753937.16054694,
94,776555.27536334,
95,799851.93362425,
96,823847.49163297,
97,848562.91638196,
98,874019.80387342,
99,900240.39798962,
100,927247.60992931,
101,955065.03822719,
102,983716.98937401,
103,1013228.49905523,
104,1043625.35402688,
105,1074934.11464769,
106,1107182.13808712,
107,1140397.60222974,
108,1174609.53029663,
109,1209847.81620553,
110,1246143.25069169,
111,1283527.54821244,
112,1322033.37465882,
113,1361694.37589858,
114,1402545.20717554,
115,1444621.56339080,
116,1487960.21029253,
117,1532599.01660130,
118,1578576.98709934,
119,1625934.29671232,
120,1674712.32561369,
121,1724953.69538210,
122,1776702.30624357,
123,1830003.37543087,
124,1884903.47669380,
125,1941450.58099462,
126,1999694.09842445,
127,2059684.92137719,
128,2121475.46901850,
129,2185119.73308906,
130,2250673.32508173,
131,2318193.52483418,
132,2387739.33057921,
133,2459371.51049658,
134,2533152.65581148,
135,2609147.23548583,
136,2687421.65255040,
137,2768044.30212691,
138,2851085.63119072,
139,2936618.20012644,
140,3024716.74613024,
141,3115458.24851414,
142,3208921.99596957,
143,3305189.65584865,
144,3404345.34552411,
145,3506475.70588984,
146,3611669.97706653,
147,3720020.07637853,
148,3831620.67866988,
149,3946569.29902998,
150,4064966.37800088,
151,4186915.36934091,
152,4312522.83042113,
153,4441898.51533377,
154,4575155.47079378,
155,4712410.13491760,
156,4853782.43896512,
157,4999395.91213408,
158,5149377.78949810,
159,5303859.12318304,
160,5462974.89687853,
161,5626864.14378489,
162,5795670.06809844,
163,5969540.17014139,
164,6148626.37524563,
165,6333085.16650300,
166,6523077.72149809,
167,6718770.05314303,
168,6920333.15473733,
169,7127943.14937945,
170,7341781.44386083,
171,7562034.88717666,
172,7788895.93379196,
173,8022562.81180571,
174,8263239.69615989,
175,8511136.88704468,
176,8766470.99365602,
177,9029465.12346570,
178,9300349.07716968,
179,9579359.54948477,
180,9866740.33596931,
181,10000000.00000000,
182,10000000.00000000,
183,10000000.00000000,
184,10000000.00000000,
185,10000000.00000000,
186,10000000.00000000,
187,10000000.00000000,
188,10000000.00000000,
189,10000000.00000000,
190,10000000.00000000,
191,10000000.00000000,
192,10000000.00000000,
193,10000000.00000000,
194,10000000.00000000,
195,10000000.00000000,
196,10000000.00000000,
197,10000000.00000000,
198,10000000.00000000,
199,10000000.00000000,
200,10000000.00000000,
201,10000000.00000000,
202,10000000.00000000,
