timestamp,price,atr
0,68025.36000000,
1,67901.94000000,
2,68244.33000000,
3,67508.61000000,
4,69037.35000000,
5,66966.22950000,
6,68975.21638500,
7,66905.95989345,
8,68913.13869025,
9,66845.74452955,
10,68851.11686543,
11,66785.58335947,
12,68789.15086025,
13,70852.82538606,
14,72978.41014764,
15,75167.76245207,
16,77422.79532563,
17,79745.47918540,
18,82137.84356097,
19,84601.97886779,
20,87140.03823383,
21,89754.23938084,
22,92446.86656227,
23,95220.27255914,
24,98076.88073591,
25,101019.18715799,
26,104049.76277273,
27,107171.25565591,
28,110386.39332559,
29,113697.98512535,
30,117108.92467911,
31,120622.19241949,
32,124240.85819207,
33,127968.08393784,
34,131807.12645597,
35,135761.34024965,
36,139834.18045714,
37,144029.20587085,
38,148350.08204698,
39,152800.58450839,
40,157384.60204364,
41,162106.14010495,
42,166969.32430810,
43,171978.40403734,
44,177137.75615846,
45,182451.88884321,
46,187925.44550851,
47,193563.20887377,
48,199370.10513998,
49,205351.20829418,
50,211511.74454300,
51,217857.09687929,
52,224392.80978567,
53,231124.59407924,
54,238058.33190162,
55,245200.08185867,
56,252556.08431443,
57,260132.76684386,
58,267936.74984918,
59,275974.85234465,
60,284254.09791499,
61,292781.72085244,
62,301565.17247802,
63,310612.12765236,
64,319930.49148193,
65,329528.40622638,
66,339414.25841318,
67,349596.68616557,
68,360084.58675054,
69,370887.12435305,
70,382013.73808365,
71,393474.15022616,
72,405278.37473294,
73,417436.72597493,
74,429959.82775418,
75,442858.62258680,
76,456144.38126441,
77,469828.71270234,
78,483923.57408341,
79,498441.28130591,
80,513394.51974509,
81,528796.35533744,
82,544660.24599756,
83,561000.05337749,
84,577830.05497882,
85,595164.95662818,
86,613019.90532703,
87,631410.50248684,
88,650352.81756144,
89,669863.40208828,
90,689959.30415093,
91,710658.08327546,
92,731977.82577372,
93,753937.16054694,
94,776555.27536334,
95,799851.93362425,
96,823847.49163297,
97,848562.91638196,
98,874019.80387342,
99,900240.39798962,
100,927247.60992931,
101,955065.03822719,
102,983716.98937401,
103,1000000.00000000,
104,1000000.00000000,
105,1000000.00000000,
106,1000000.00000000,
107,1000000.00000000,
108,1000000.00000000,
109,1000000.00000000,
110,1000000.00000000,
111,1000000.00000000,
112,1000000.00000000,
113,1000000.00000000,
114,1000000.00000000,
115,1000000.00000000,
116,1000000.00000000,
117,1000000.00000000,
118,1000000.00000000,
119,1000000.00000000,
120,1000000.00000000,
121,1000000.00000000,
122,1000000.00000000,
123,1000000.00000000,
124,1000000.00000000,
125,1000000.00000000,
126,1000000.00000000,
127,1000000.00000000,
128,1000000.00000000,
129,1000000.00000000,
130,1000000.00000000,
131,1000000.00000000,
132,1000000.00000000,
133,1000000.00000000,
134,1000000.00000000,
135,1000000.00000000,
136,1000000.00000000,
137,1000000.00000000,
138,1000000.00000000,
139,1000000.00000000,
140,1000000.00000000,
141,1000000.00000000,
142,1000000.00000000,
143,1000000.00000000,
144,1000000.00000000,
145,1000000.00000000,
146,1000000.00000000,
147,1000000.00000000,
148,1000000.00000000,
149,1000000.00000000,
150,1000000.00000000,
151,1000000.00000000,
152,1000000.00000000,
153,1000000.00000000,
154,1000000.00000000,
155,1000000.00000000,
156,1000000.00000000,
157,1000000.00000000,
158,1000000.00000000,
159,1000000.00000000,
160,1000000.00000000,
161,1000000.00000000,
162,1000000.00000000,
163,1000000.00000000,
164,1000000.00000000,
165,1000000.00000000,
166,1000000.00000000,
167,1000000.00000000,
168,1000000.00000000,
169,1000000.00000000,
170,1000000.00000000,
171,1000000.00000000,
172,1000000.00000000,
173,1000000.00000000,
174,1000000.00000000,
175,1000000.00000000,
176,1000000.00000000,
177,1000000.00000000,
178,1000000.00000000,
179,1000000.00000000,
180,1000000.00000000,
181,1000000.00000000,
182,1000000.00000000,
183,1000000.00000000,
184,1000000.00000000,
185,1000000.00000000,
186,1000000.00000000,
187,1000000.00000000,
188,1000000.00000000,
189,1000000.00000000,
190,1000000.00000000,
191,1000000.00000000,
192,1000000.00000000,
193,1000000.00000000,
194,1000000.00000000,
195,1000000.00000000,
196,1000000.00000000,
197,1000000.00000000,
198,1000000.00000000,
199,1000000.00000000,
200,1000000.00000000,
201,1000000.00000000,
202,1000000.00000000,
