timestamp,price,atr
1600000000,68025.36000000,123.42000000
1600000001,67901.94000000,123.42000000
1600000002,68244.33000000,232.90500000
1600000003,67508.61000000,400.51000000
1600000004,69037.35000000,682.56750000
1600000005,66966.22950000,960.27810000
1600000006,68975.21638500,1135.06289750
1600000007,66905.95989345,1268.51912522
1600000008,68913.13869025,1360.85158417
1600000009,66845.74452955,1439.35631490
1600000010,68851.11686543,1495.95791699
1600000011,68851.11686543,1359.96174272
1600000012,70916.65037140,1418.75938966
1600000013,70916.65037140,1309.62405199
1600000014,73044.14988254,1463.78401439
1600000015,73044.14988254,1437.44632208
1600000016,75235.47437901,1549.41589873
1600000017,75235.47437901,1431.82051412
1600000018,77492.53861038,1446.12387807
1600000019,77492.53861038,1291.58642538
1600000020,79817.31476870,1311.24178436
1600000021,79817.31476870,1156.84341537
1600000022,82211.83421176,1182.00689863
1600000023,82211.83421176,1027.74748818
1600000024,84678.18923811,1217.46710559
1600000025,84678.18923811,1058.57991282
1600000026,87218.53491525,1253.99111876
1600000027,87218.53491525,1090.33731021
1600000028,89835.09096271,1291.61085232
1600000029,89835.09096271,1123.04742952
1600000030,92530.14369159,1330.35917789
1600000031,92530.14369159,1156.73885240
1600000032,95306.04800234,1370.26995323
1600000033,95306.04800234,1191.44101797
1600000034,98165.22944241,1411.37805182
1600000035,98165.22944241,1227.18424851
1600000036,100000.00000000,1368.32044525
1600000037,100000.00000000,1178.60082784
1600000038,100000.00000000,1178.60082784
1600000039,100000.00000000,983.18962190
1600000040,100000.00000000,983.18962190
1600000041,100000.00000000,781.91607979
1600000042,100000.00000000,781.91607979
1600000043,100000.00000000,574.60433142
1600000044,100000.00000000,574.60433142
1600000045,100000.00000000,361.07323059
1600000046,100000.00000000,361.07323059
1600000047,100000.00000000,141.13619674
1600000048,100000.00000000,141.13619674
1600000049,100000.00000000,100.00000000
1600000050,100000.00000000,100.00000000
1600000051,100000.00000000,100.00000000
1600000052,100000.00000000,100.00000000
1600000053,100000.00000000,100.00000000
1600000054,100000.00000000,100.00000000
1600000055,100000.00000000,100.00000000
1600000056,100000.00000000,100.00000000
1600000057,100000.00000000,100.00000000
1600000058,100000.00000000,100.00000000
1600000059,100000.00000000,100.00000000
1600000060,100000.00000000,100.00000000
1600000061,100000.00000000,100.00000000
1600000062,100000.00000000,100.00000000
1600000063,100000.00000000,100.00000000
1600000064,100000.00000000,100.00000000
1600000065,100000.00000000,100.00000000
1600000066,100000.00000000,100.00000000
1600000067,100000.00000000,100.00000000
1600000068,100000.00000000,100.00000000
1600000069,100000.00000000,100.00000000
1600000070,100000.00000000,100.00000000
1600000071,100000.00000000,100.00000000
1600000072,100000.00000000,100.00000000
1600000073,100000.00000000,100.00000000
1600000074,100000.00000000,100.00000000
1600000075,100000.00000000,100.00000000
1600000076,100000.00000000,100.00000000
1600000077,100000.00000000,100.00000000
1600000078,100000.00000000,100.00000000
1600000079,100000.00000000,100.00000000
1600000080,100000.00000000,100.00000000
1600000081,100000.00000000,100.00000000
1600000082,100000.00000000,100.00000000
1600000083,100000.00000000,100.00000000
1600000084,100000.00000000,100.00000000
1600000085,100000.00000000,100.00000000
1600000086,100000.00000000,100.00000000
1600000087,100000.00000000,100.00000000
1600000088,100000.00000000,100.00000000
1600000089,100000.00000000,100.00000000
1600000090,100000.00000000,100.00000000
1600000091,100000.00000000,100.00000000
1600000092,100000.00000000,100.00000000
1600000093,100000.00000000,100.00000000
1600000094,100000.00000000,100.00000000
1600000095,100000.00000000,100.00000000
1600000096,100000.00000000,100.00000000
1600000097,100000.00000000,100.00000000
1600000098,100000.00000000,100.00000000
1600000099,100000.00000000,100.00000000
1600000100,100000.00000000,100.00000000
1600000101,100000.00000000,100.00000000
1600000102,100000.00000000,100.00000000
1600000103,100000.00000000,100.00000000
1600000104,100000.00000000,100.00000000
1600000105,100000.00000000,100.00000000
1600000106,100000.00000000,100.00000000
1600000107,100000.00000000,100.00000000
1600000108,100000.00000000,100.00000000
1600000109,100000.00000000,100.00000000
1600000110,100000.00000000,100.00000000
1600000111,100000.00000000,100.00000000
