exit_idx,cum_equity
4,0.03035970000000016
6,0.0586846738619243
8,0.08500034466913022
10,0.10933178806714143
12,0.13170373782610537
13,0.2140318343473444
13,0.2961166073486276
14,0.4386385098616959
14,0.5807416702219877
15,0.7838565341460387
15,0.9863781299279669
16,1.2505127162793594
16,1.5138803052812393
17,1.8394891381255247
17,2.164157947104492
18,2.551723490966215
18,2.938176594710648
19,3.3882094518203414
19,3.836957971955032
20,4.349997099240062
20,4.861580422674645
21,5.438193368415549
21,6.013179385361472
22,6.653962545469403
22,7.2929479069844625
23,7.998526800866474
23,8.702137195896903
24,9.473166761905516
24,10.242057213825088
25,11.079222124305298
25,11.91407730696748
26,12.818092302934668
26,13.719626876273994
27,14.691237121779146
27,15.660196087020749
28,16.700177543276393
28,17.737336617829495
29,18.846496437189288
29,19.952662449319835
30,21.13183938922636
30,22.30785069262547
31,23.557915549654894
31,24.80464245803374
32,26.126498522188193
32,27.44484376405208
33,28.839427293469008
33,30.230326487241587
34,31.698607203502366
34,33.16302935318393
35,34.70601095742975
35,36.24495896899914
36,37.86367967907176
36,39.47819089785092
37,41.17372400669956
37,42.864870775923286
38,44.63832523153388
38,46.40721547238226
39,48.25973647950172
39,50.10751429286906
40,52.040283936817865
40,53.96813022711242
41,55.982368119993126
41,57.991501241276254
42,60.088465190904294
42,62.1801416156963
43,64.36112831759698
43,66.53664332869432
44,68.80298908152749
44,71.06367748719366
45,73.41675893198396
45,75.76399580489252
46,78.2052306884629
46,80.64043212879105
47,83.17128009181239
47,85.69590401489839
48,88.3178674049884
48,90.93341435398666
49,93.64803906430862
49,96.35605304829308
50,99.16492938212134
50,101.96699874010497
51,104.87176230184622
51,107.76952059320531
52,110.77185320637922
52,113.76698012818696
53,116.86861078089201
53,119.96283311268684
54,123.16553893109459
54,126.360631507627
55,129.66623875806724
55,132.96402547058761
56,136.37441059080774
56,139.77676541747834
57,143.29385607767904
57,146.80270414371248
58,150.42848033798285
58,154.04579900612998
59,157.78229417492477
59,161.51011416695476
60,165.35941635127958
60,169.19982290111759
61,173.16407592910602
61,177.1192099683125
62,181.20061467490402
62,185.2726740512041
63,189.47348953165084
63,193.66473026124186
64,197.98727515919796
64,202.30001271358802
65,206.7466665445547
65,211.18327717270586
66,215.7564816836325
66,220.31940377020751
67,225.02166433606828
67,229.71339979660087
68,234.54728685479716
68,239.37040256863497
69,244.33855309209167
69,249.29568237397967
70,254.40080138383496
70,259.4946454950385
71,264.73950761384754
71,269.9728373137348
72,275.3602883601392
72,280.7359454991738
73,286.26890412501206
73,291.78980328013137
74,297.4712626509944
74,303.14039280437555
75,308.9734223246403
75,314.7938485868878
76,320.78159567029144
76,326.75646104910646
77,332.90215293595014
77,339.0346801513707
78,345.3416257734774
78,351.63511912081276
79,358.1067110153896
79,364.56455827699807
80,371.2042745505889
80,377.82994895768456
81,384.6413553014291
81,391.43841754713196
82,398.4251693045828
82,405.39726960946325
83,412.56311389824464
83,419.71399412964433
84,427.06277201827174
84,434.39626786472013
85,441.93191660593703
85,449.4519598080172
86,457.1785151300409
86,464.8891357690964
87,472.8107342262013
87,480.71606307231053
88,488.8369444562182
88,496.94121537690523
89,505.26572519048875
89,513.5732776216756
90,522.1058696165255
90,530.6211510972728
91,539.3663898767144
91,548.093958649338
92,557.0565223385323
92,566.0010500157275
93,575.1857330005317
93,584.3520073011786
94,593.7637230374844
94,603.1566505928515
95,612.8004344881707
95,622.4250437202849
96,632.3060560893904
96,642.1675001633795
97,652.2910292598687
97,662.3945891121411
98,672.7660542378262
98,683.1171416819927
99,693.7420963760834
99,704.3462572885812
100,715.2303925986706
100,726.0933101861024
101,737.2424580230228
101,748.3699561732727
102,759.7900927519423
102,771.1881394711896
103,782.8853888396267
103,794.5600997774307
104,806.5407374361697
104,818.4983795008587
105,830.768836115062
105,843.0158311817178
