exit_idx,cum_equity
15,0.26413479378000004
15,0.5274771831786601
16,1.0755339463384734
16,1.6219563894330116
17,2.4755402396938755
17,3.326593838194695
18,4.509288550456194
18,5.688498191587469
19,7.226041414481605
19,8.75908058888965
20,10.679554872627598
20,12.594436269189767
21,14.928477333668003
21,17.255760637230885
22,20.036784439434562
22,22.80980288732591
23,26.07425318900613
23,29.32936058382583
24,33.11697887534965
24,36.89381890616525
25,41.24793871152034
25,45.58973860434726
26,50.557606376830456
26,55.5114970794673
27,61.144622099021845
27,66.76198740635843
28,73.11652330939933
28,79.45338055476748
29,86.59054136733474
29,93.70795654501313
30,101.69447035208924
30,109.65901079757056
31,118.56761446738983
31,127.4518425074668
32,137.3618212018569
32,147.24483249820585
33,158.24260804083994
33,169.21061869097556
34,181.390391237516
34,193.53737806839547
35,207.00182592875285
35,220.43022482378873
36,235.29126773025172
36,250.112735273199
37,266.49236687244246
37,282.8286110749764
38,300.8598069506849
38,318.843493358237
39,338.67120146838886
39,358.4469415150521
40,379.1112621316583
40,399.72170547550434
41,420.17135836963763
41,440.5679713489629
42,460.80628856986795
42,480.9923859546105
43,501.0226308812394
43,521.0014592148028
44,540.8268283171194
44,560.6015676640624
45,580.2251922103786
45,599.7989578506227
46,619.2239055628884
46,638.5997496343435
47,657.8290262932314
47,677.0099393846643
48,696.0464903862201
48,715.035403082115
49,733.8821149476677
49,752.6818993267608
50,771.3416011677263
50,789.9550722568271
51,808.4305371959671
51,826.8604543806159
52,845.1544009312584
52,863.4034693247092
53,881.5185627293728
53,899.5894345013311
54,917.5282880311422
54,935.4235636976318
55,953.1887399138686
55,970.9109695895495
56,988.5049815685942
56,1006.0566661827997
57,1023.4819787057328
57,1040.865571183448
58,1058.12460189147
58,1075.3425083004258
59,1092.4376288172461
59,1109.4922094822568
60,1126.425746504548
60,1143.319317090181
61,1160.0935534471528
61,1176.8283860097745
62,1193.445561692885
62,1210.0238857030906
63,1226.4861988668704
63,1242.9102022032648
64,1259.2198101381978
64,1275.4916400534603
65,1291.650660131826
65,1307.7724241919589
66,1323.78293478751
66,1339.756701785133
67,1355.6207431674493
67,1371.4485440099754
68,1387.1681192143037
68,1402.8519477877985
69,1418.4290234611597
69,1433.9708374706565
70,1449.407344694972
70,1464.8090664819906
71,1480.106901574953
71,1495.3704189129385
72,1510.5314442073275
72,1525.6586110757032
73,1540.6846556778182
73,1555.6772930153215
74,1570.5701535431824
74,1585.430049981126
75,1600.1914912830705
75,1614.9204038591522
76,1629.5521597134325
76,1644.1518145666926
77,1658.655588362657
77,1673.1276814101614
78,1687.505146811583
78,1701.8513444073924
79,1716.1041459984892
79,1730.3260855754504
80,1744.455839490122
80,1758.5551301850041
81,1772.5634247197902
81,1786.541647982267
82,1800.430044193519
82,1814.288754379482
83,1828.05878666522
83,1841.7995116148927
84,1855.4526882818025
84,1869.0769298831065
85,1882.6147336991198
85,1896.1239684367306
86,1909.547857169614
86,1922.9435366601294
87,1936.2549436024924
