exit_idx,cum_equity
20,0.4253917267307997
20,0.849507278281407
21,1.7321581759176201
21,2.612176984745508
22,3.986882311428877
22,5.357512642350177
23,7.262254303394135
23,9.161383222532155
24,11.637611958435473
24,14.106586879211457
25,17.199529917914226
25,20.28346555589153
26,24.042462030644568
26,27.790575063865823
27,32.26944170755291
27,36.73541564806645
28,41.99284550342553
28,47.235228513856676
29,53.33522564853884
29,59.417864286567806
30,66.43021777429024
30,73.42272991968694
31,81.42353064594856
31,89.40182116145192
32,98.47402533669478
32,107.52084833781348
33,117.75489195501984
33,127.96046391725767
34,139.45493277750535
34,150.91760109530816
35,163.7799614467423
35,176.60693347959443
36,190.95432877587515
36,205.2624668766996
37,221.22258666380202
37,237.13927518668515
38,254.8513026758528
38,272.5153935080027
39,292.13103899193146
39,311.693882752931
40,332.1997037267799
40,352.65062355378325
41,372.93772030283867
41,393.17079195866376
42,413.2426500250969
42,433.2613404935076
43,453.1213716786758
43,472.9290746918425
44,492.5806189976353
44,512.180656962077
45,531.6269844712133
45,551.0226103332529
46,570.2669230307581
46,589.4613220836992
47,608.5067556216999
47,627.5030472568367
48,646.3526726647207
48,665.1539120682105
49,683.810737410116
49,702.4199172076569
50,720.8868891891758
50,739.3069410403543
51,757.586946566256
51,775.8207427103537
52,793.9166103950633
52,811.9669651500382
53,829.881466782535
53,847.7511379988255
54,865.4869899635563
54,883.1786804342895
55,900.7385450896338
55,918.2549039187556
56,935.6413909345134
56,952.9850148642994
57,970.2006825196173
57,987.3741172189651
58,1004.4214736620601
58,1021.4272149769091
59,1038.3087194478953
59,1055.1492146150665
60,1071.867278633142
60,1088.5449274588416
61,1105.101915975039
61,1121.6190719792205
62,1138.017304495885
62,1154.376276023618
63,1170.6180276817258
63,1186.8210789826787
64,1202.908581618071
64,1218.9579338951673
65,1234.8933770647304
65,1250.791209493004
66,1266.5767414717907
66,1282.3251921884223
67,1297.9629209386692
67,1313.564088005152
68,1329.056082118114
68,1344.512024455459
69,1359.8603140669468
69,1375.1730523648064
70,1390.3796300452786
70,1405.5511476458341
71,1420.6179692658675
71,1435.6502130232925
72,1450.5791985952208
72,1465.4740797115057
73,1480.26711420799
73,1495.0265090458843
74,1509.6854431961485
74,1524.311194069946
75,1538.8378451343874
75,1553.3317610792587
76,1567.7279136031138
76,1582.0917711236614
77,1596.3591776703863
77,1610.5947214690725
78,1624.735103334073
78,1638.8440470201529
79,1652.859094925475
79,1666.8431217050381
80,1680.7344964756085
80,1694.5952598233155
81,1708.3645930453038
81,1722.1037173583813
82,1735.7526120202313
82,1749.3716932552709
83,1762.9017243719309
83,1776.4023306650165
84,1789.8150458858825
84,1803.198718156554
85,1816.4956383576173
85,1829.7638908971594
86,1842.9465107578374
86,1856.100831802368
87,1869.1706203674764
87,1882.2124726562888
88,1895.1708738836028
88,1908.1016952032044
89,1920.9501284970365
89,1933.7713322113093
90,1946.511192942519
90,1959.2241685094132
91,1971.8568285222507
91,1984.4629419974085
92,1996.9897501035775
92,2009.490344631274
93,2021.9126270915915
93,2034.3090233833593
94,2046.6280843773711
94,2058.921581178672
95,2071.1387032625757
95,2083.3305778078657
96,2095.44702236108
96,2107.538530817599
97,2119.555538478305
97,2131.5479163789228
98,2143.466707468895
98,2155.361170134321
99,2167.1829450733526
99,2178.9806880240185
100,2190.7066277342406
100,2202.4088270921434
101,2214.040093392521
101,2225.6479062733183
102,2237.1856422646024
102,2248.7002071602265
103,2260.1455376006293
103,2271.567974752695
104,2282.92200642455
104,2294.2534181888077
105,2305.5172402564663
105,2316.758711458551
106,2327.9333958177554
106,2339.0859941004765
107,2350.1725957194503
107,2361.2373718818526
108,2372.236929134331
108,2383.214917462754
109,2394.128452453184
109,2405.02067104454
110,2415.8491899256537
110,2426.656641003139
111,2437.401134286117
111,2448.124804507559
112,2458.78624736498
112,2469.427108124019
113,2480.0064606857936
113,2490.5654684060974
114,2501.063676048571
114,2511.5417724712684
115,2521.9597660996815
115,2532.3578785641917
116,2542.696574888671
116,2553.015616607112
117,2563.2759184123665
117,2573.5167887377083
118,2583.6995851465986
118,2593.86316983473
119,2603.9693365658673
119,2614.0565080317347
120,2624.086907651275
120,2634.0985252192513
121,2644.0540073870284
121,2653.9909175356615
122,2663.872319245814
122,2673.7353558471013
123,2683.543501663331
123,2693.333486216663
124,2703.0691885022684
124,2712.786930363183
125,2722.450989506
125,2732.097286109872
126,2741.6904907422545
126,2751.2661278230617
127,2760.789255037027
127,2770.2950068413115
128,2779.7488223989794
128,2789.1854518951295
129,2798.570710434568
129,2807.9389695175387
130,2817.2564147541366
130,2826.5570444457267
131,2835.807409369206
131,2845.041140014001
132,2854.2251470811807
132,2863.3926985382705
133,2872.511059861681
133,2881.6131416922626
134,2890.666559224726
134,2899.703870875689
135,2908.6930365909534
135,2917.666267574551
136,2926.591863644088
136,2935.5016937137884
137,2944.3643926798395
137,2953.211492002456
138,2962.011956947428
138,2970.796986271615
139,2979.535870983907
139,2988.259481805114
140,2996.937430941469
140,3005.600265663438
141,3014.2179149079016
141,3022.820607000794
142,3031.3785832203603
142,3039.92175737559
143,3048.4206787726216
143,3056.9049510544814
144,3065.3454273159737
144,3073.771405310126
145,3082.154037753896
145,3090.522320712807
146,3098.847702430681
146,3107.1588814160705
147,3115.4275974141374
147,3123.6822554365144
148,3131.8948827725226
148,3140.0935949278764
149,3148.250702845833
149,3156.3940364495497
150,3164.496186511595
150,3172.5847012296613
